<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.03.28	1.29550	1.29610	1.28560	1.28900	8686	0	30
2005.03.29	1.28930	1.29570	1.28770	1.29340	9335	0	30
2005.03.30	1.29340	1.29870	1.29100	1.29120	9731	0	30
2005.03.31	1.29130	1.30210	1.29110	1.29640	9596	0	30
2005.04.01	1.29650	1.30600	1.28700	1.29080	9405	0	30
2005.04.03	1.28850	1.28940	1.28800	1.28930	248	0	30
2005.04.04	1.28920	1.29070	1.28190	1.28470	9178	0	30
2005.04.05	1.28470	1.28780	1.28000	1.28550	9278	0	30
2005.04.06	1.28550	1.29120	1.28390	1.28670	9164	0	30
2005.04.07	1.28660	1.29420	1.28390	1.28470	9496	0	30
2005.04.08	1.28480	1.29420	1.28110	1.29180	8584	0	30
2005.04.10	1.29260	1.29330	1.29200	1.29220	244	0	30
2005.04.11	1.29210	1.30050	1.29070	1.29680	9075	0	30
2005.04.12	1.29670	1.30170	1.28630	1.29120	9671	0	30
2005.04.13	1.29120	1.29560	1.28490	1.29110	9416	0	30
2005.04.14	1.29110	1.29150	1.27670	1.27940	9770	0	30
2005.04.15	1.27930	1.29420	1.27780	1.29000	9294	0	30
2005.04.17	1.29180	1.29260	1.29080	1.29160	267	0	30
2005.04.18	1.29160	1.30460	1.28760	1.30150	9368	0	30
2005.04.19	1.30150	1.30810	1.29810	1.30650	12128	0	30
2005.04.20	1.30620	1.31060	1.29910	1.30870	11812	0	30
2005.04.21	1.30870	1.31270	1.30240	1.30460	11945	0	30
2005.04.22	1.30470	1.30960	1.30210	1.30620	10639	0	30
2005.04.24	1.30570	1.30630	1.30450	1.30530	366	0	30
2005.04.25	1.30510	1.30630	1.29540	1.29940	11960	0	30
2005.04.26	1.29930	1.30170	1.29440	1.29850	11600	0	30
2005.04.27	1.29800	1.29930	1.29030	1.29180	12031	0	30
2005.04.28	1.29160	1.29450	1.28810	1.29030	12031	0	30
2005.04.29	1.29020	1.29820	1.28530	1.28740	11092	0	30
2005.05.01	1.28620	1.28700	1.28580	1.28620	270	0	30
2005.05.02	1.28610	1.28780	1.28360	1.28480	10207	0	30
2005.05.03	1.28460	1.29150	1.28270	1.28880	11281	0	30
2005.05.04	1.28860	1.29770	1.28740	1.29480	12194	0	30
2005.05.05	1.29480	1.29930	1.29250	1.29540	11554	0	30
2005.05.06	1.29540	1.29690	1.28100	1.28380	11060	0	30
2005.05.08	1.28160	1.28220	1.28120	1.28160	323	0	30
2005.05.09	1.28150	1.28790	1.27890	1.28540	11955	0	30
2005.05.10	1.28520	1.28930	1.28150	1.28870	11574	0	30
2005.05.11	1.28860	1.29160	1.27770	1.28170	12377	0	30
2005.05.12	1.28150	1.28180	1.26650	1.26770	12437	0	30
2005.05.13	1.26770	1.26910	1.26040	1.26140	11088	0	30
2005.05.15	1.26250	1.26320	1.25940	1.26020	427	0	30
2005.05.16	1.26000	1.26540	1.25800	1.26390	11642	0	30
2005.05.17	1.26390	1.26670	1.25930	1.26020	11930	0	30
2005.05.18	1.26040	1.26920	1.25850	1.26800	11709	0	30
2005.05.19	1.26820	1.26940	1.26040	1.26340	11540	0	30
2005.05.20	1.26320	1.26580	1.25350	1.25510	10766	0	30
2005.05.22	1.25430	1.25560	1.25410	1.25520	355	0	30
2005.05.23	1.25510	1.26000	1.25340	1.25690	11161	0	30
2005.05.24	1.25710	1.26320	1.25560	1.25650	11655	0	30
2005.05.25	1.25650	1.26220	1.25510	1.25990	11457	0	30
2005.05.26	1.25990	1.26180	1.24930	1.25120	11780	0	30
2005.05.27	1.25150	1.25930	1.25050	1.25800	10103	0	30
2005.05.29	1.25380	1.25380	1.25250	1.25290	392	0	30
2005.05.30	1.25280	1.25490	1.24620	1.24780	10348	0	30
2005.05.31	1.24780	1.24900	1.22940	1.23060	12646	0	30
2005.06.01	1.23050	1.23450	1.21580	1.21940	12666	0	30
2005.06.02	1.21920	1.22990	1.21810	1.22680	12330	0	30
2005.06.03	1.22690	1.23440	1.22030	1.22320	11960	0	30
2005.06.05	1.22270	1.22330	1.22220	1.22300	344	0	30
2005.06.06	1.22270	1.22960	1.22180	1.22560	11420	0	30
2005.06.07	1.22580	1.23170	1.22360	1.22790	11327	0	30
2005.06.08	1.22790	1.23560	1.22060	1.22350	13474	0	30
2005.06.09	1.22350	1.22600	1.21760	1.22290	13089	0	30
2005.06.10	1.22280	1.22520	1.21060	1.21220	12505	0	30
2005.06.12	1.21090	1.21170	1.21080	1.21140	361	0	30
2005.06.13	1.21150	1.21240	1.20280	1.21180	13351	0	30
2005.06.14	1.21150	1.21540	1.20210	1.20290	12819	0	30
2005.06.15	1.20280	1.21350	1.20160	1.21240	13901	0	30
2005.06.16	1.21240	1.21710	1.20570	1.20980	13385	0	30
2005.06.17	1.20970	1.22920	1.20910	1.22830	12672	0	30
2005.06.19	1.21880	1.22020	1.21800	1.21950	537	0	30
2005.06.20	1.21940	1.22440	1.21240	1.21500	12160	0	30
2005.06.21	1.21480	1.21900	1.20680	1.21730	13817	0	30
2005.06.22	1.21720	1.22090	1.20980	1.21230	13364	0	30
2005.06.23	1.21190	1.21460	1.20160	1.20270	13170	0	30
2005.06.24	1.20270	1.21110	1.19820	1.20950	11797	0	30
2005.06.26	1.20990	1.21130	1.20930	1.21090	410	0	30
2005.06.27	1.21090	1.21880	1.21060	1.21620	12212	0	30
2005.06.28	1.21640	1.21790	1.20490	1.20680	13100	0	30
2005.06.29	1.20690	1.21140	1.20150	1.20700	12988	0	30
2005.06.30	1.20730	1.21240	1.20420	1.20890	13399	0	30
2005.07.01	1.20880	1.21090	1.19330	1.19370	11544	0	30
2005.07.03	1.19320	1.19390	1.19070	1.19280	429	0	30
2005.07.04	1.19280	1.19520	1.18850	1.19080	10004	0	30
2005.07.05	1.19060	1.19420	1.18650	1.19260	12210	0	30
2005.07.06	1.19270	1.19560	1.18920	1.19290	11654	0	30
2005.07.07	1.19300	1.20420	1.19080	1.19420	13188	0	30
2005.07.08	1.19430	1.19890	1.18720	1.19750	11830	0	30
2005.07.10	1.19670	1.19710	1.19550	1.19680	376	0	30
2005.07.11	1.19670	1.20910	1.19590	1.20680	12672	0	30
2005.07.12	1.20680	1.22590	1.20520	1.22280	14443	0	30
2005.07.13	1.22280	1.22370	1.20620	1.20770	13044	0	30
2005.07.14	1.20800	1.21290	1.20560	1.20920	13130	0	30
2005.07.15	1.20920	1.21410	1.20200	1.20430	12178	0	30
2005.07.17	1.20240	1.20370	1.20230	1.20340	265	0	30
2005.07.18	1.20320	1.20910	1.20310	1.20490	11692	0	30
2005.07.19	1.20520	1.20690	1.19520	1.20290	12412	0	30
2005.07.20	1.20290	1.21900	1.19960	1.21580	14014	0	30
2005.07.21	1.21590	1.22570	1.20980	1.21630	14481	0	30
2005.07.22	1.21590	1.21930	1.20550	1.20580	12892	0	30
2005.07.24	1.20530	1.20550	1.20380	1.20470	353	0	30
2005.07.25	1.20470	1.20910	1.20270	1.20640	11433	0	30
2005.07.26	1.20630	1.20670	1.19800	1.20140	13124	0	30
2005.07.27	1.20130	1.20880	1.19630	1.20660	12937	0	30
2005.07.28	1.20650	1.21520	1.20360	1.21300	12037	0	30
2005.07.29	1.21320	1.21630	1.20740	1.21230	12775	0	30
2005.07.31	1.21230	1.21310	1.21190	1.21240	302	0	30
2005.08.01	1.21230	1.22460	1.21170	1.21810	11916	0	30
2005.08.02	1.21850	1.22560	1.21760	1.21930	12857	0	30
2005.08.03	1.21940	1.23470	1.21480	1.23340	12130	0	30
2005.08.04	1.23340	1.24050	1.22990	1.23840	12487	0	30
2005.08.05	1.23840	1.23980	1.23110	1.23760	12600	0	30
2005.08.07	1.23370	1.23420	1.23290	1.23330	348	0	30
2005.08.08	1.23320	1.23930	1.23140	1.23500	12474	0	30
2005.08.09	1.23490	1.24170	1.23290	1.23770	13006	0	30
2005.08.10	1.23770	1.24280	1.23350	1.23840	13385	0	30
2005.08.11	1.23850	1.24800	1.23760	1.24730	13409	0	30
2005.08.12	1.24710	1.24890	1.23820	1.24380	11939	0	30
2005.08.14	1.24540	1.24600	1.24480	1.24550	385	0	30
2005.08.15	1.24540	1.24600	1.23440	1.23690	11911	0	30
2005.08.16	1.23680	1.23760	1.22950	1.23480	12920	0	30
2005.08.17	1.23490	1.23730	1.22600	1.22760	12900	0	30
2005.08.18	1.22760	1.22980	1.21580	1.21830	11556	0	30
2005.08.19	1.21820	1.21970	1.21250	1.21530	10567	0	30
2005.08.21	1.21680	1.21740	1.21640	1.21690	337	0	30
2005.08.22	1.21690	1.22460	1.21550	1.22360	11637	0	30
2005.08.23	1.22340	1.22570	1.21900	1.22320	11804	0	30
2005.08.24	1.22320	1.22820	1.21610	1.22730	11966	0	30
2005.08.25	1.22710	1.23290	1.22560	1.23000	12169	0	30
2005.08.26	1.23010	1.23440	1.22700	1.22810	11376	0	30
2005.08.28	1.22840	1.23020	1.22800	1.22980	366	0	30
2005.08.29	1.22970	1.23480	1.22150	1.22340	11921	0	30
2005.08.30	1.22340	1.22420	1.21700	1.22190	12335	0	30
2005.08.31	1.22180	1.23600	1.21870	1.23400	12781	0	30
2005.09.01	1.23380	1.25280	1.23240	1.24910	12742	0	30
2005.09.02	1.24860	1.25910	1.24660	1.25150	12077	0	30
2005.09.04	1.25340	1.25410	1.25320	1.25360	246	0	30
2005.09.05	1.25360	1.25890	1.25110	1.25310	11700	0	30
2005.09.06	1.25280	1.25320	1.24420	1.24560	12986	0	30
2005.09.07	1.24550	1.25400	1.24050	1.24130	12439	0	30
2005.09.08	1.24110	1.24560	1.23830	1.23920	11991	0	30
2005.09.09	1.23920	1.24620	1.23740	1.24180	11056	0	30
2005.09.11	1.24020	1.24080	1.23980	1.24000	231	0	30
2005.09.12	1.24000	1.24170	1.22700	1.22880	11542	0	30
2005.09.13	1.22890	1.23200	1.22450	1.22770	12429	0	30
2005.09.14	1.22790	1.23310	1.22620	1.22770	12398	0	30
2005.09.15	1.22770	1.22890	1.21930	1.22340	12175	0	30
2005.09.16	1.22330	1.23120	1.21990	1.22390	10981	0	30
2005.09.18	1.21630	1.21710	1.21420	1.21470	395	0	30
2005.09.19	1.21470	1.21770	1.20990	1.21360	10813	0	30
2005.09.20	1.21380	1.21920	1.21100	1.21170	11621	0	30
2005.09.21	1.21180	1.22430	1.21130	1.22270	12278	0	30
2005.09.22	1.22270	1.22740	1.21310	1.21530	12691	0	30
2005.09.23	1.21520	1.21720	1.20330	1.20340	9957	0	30
2005.09.25	1.20250	1.20330	1.20160	1.20230	312	0	30
2005.09.26	1.20240	1.20830	1.20090	1.20720	11761	0	30
2005.09.27	1.20710	1.20840	1.19780	1.20180	11783	0	30
2005.09.28	1.20170	1.20740	1.19910	1.20570	12173	0	30
2005.09.29	1.20550	1.20790	1.20050	1.20160	12176	0	30
2005.09.30	1.20170	1.20930	1.19950	1.20640	11430	0	30
2005.10.02	1.20200	1.20220	1.20160	1.20190	241	0	30
2005.10.03	1.20180	1.20360	1.19000	1.19070	11820	0	30
2005.10.04	1.19050	1.19510	1.19040	1.19180	11866	0	30
2005.10.05	1.19190	1.20180	1.19140	1.20110	12114	0	30
2005.10.06	1.20090	1.22090	1.19990	1.21700	13060	0	30
2005.10.07	1.21700	1.21820	1.20910	1.21280	11105	0	30
2005.10.09	1.21170	1.21240	1.21130	1.21130	213	0	30
2005.10.10	1.21140	1.21560	1.20390	1.20490	9368	0	30
2005.10.11	1.20480	1.20590	1.19750	1.19830	9244	0	30
2005.10.12	1.19830	1.20560	1.19520	1.20260	9203	0	30
2005.10.13	1.20260	1.20410	1.19130	1.20180	9775	0	30
2005.10.14	1.20180	1.21110	1.19790	1.20740	9919	0	30
2005.10.16	1.20780	1.20910	1.20630	1.20660	723	0	30
2005.10.17	1.20650	1.21240	1.20040	1.20090	12645	0	30
2005.10.18	1.20100	1.20180	1.19150	1.19540	9731	0	30
2005.10.19	1.19530	1.20050	1.18750	1.19740	10348	0	30
2005.10.20	1.19720	1.20260	1.19480	1.20160	9891	0	30
2005.10.21	1.20160	1.20790	1.19270	1.19560	9637	0	30
2005.10.23	1.19440	1.19480	1.19400	1.19420	239	0	30
2005.10.24	1.19430	1.20220	1.19220	1.19730	8462	0	30
2005.10.25	1.19740	1.21190	1.19360	1.21120	9843	0	30
2005.10.26	1.21120	1.21380	1.20470	1.20610	9682	0	30
2005.10.27	1.20620	1.21740	1.20420	1.21410	9969	0	30
2005.10.28	1.21420	1.21730	1.20480	1.20660	9029	0	30
2005.10.30	1.20630	1.20640	1.20470	1.20620	319	0	30
2005.10.31	1.20620	1.20920	1.19670	1.19870	9282	0	30
2005.11.01	1.19860	1.20430	1.19720	1.20220	9970	0	30
2005.11.02	1.20210	1.20850	1.19860	1.20660	9624	0	30
2005.11.03	1.20670	1.20830	1.19340	1.19500	9429	0	30
2005.11.04	1.19500	1.19970	1.18000	1.18100	9130	0	30
2005.11.06	1.18040	1.18100	1.18010	1.18030	306	0	30
2005.11.07	1.18030	1.18340	1.17750	1.17910	9340	0	30
2005.11.08	1.17900	1.17960	1.17090	1.17700	9542	0	30
2005.11.09	1.17700	1.17920	1.17170	1.17760	9400	0	30
2005.11.10	1.17760	1.17990	1.16710	1.16720	9764	0	30
2005.11.11	1.16730	1.17400	1.16710	1.17380	8038	0	30
2005.11.13	1.17180	1.17350	1.17140	1.17280	360	0	30
2005.11.14	1.17290	1.17750	1.16590	1.16900	9134	0	30
2005.11.15	1.16910	1.17400	1.16380	1.17310	9688	0	30
2005.11.16	1.17310	1.17340	1.16450	1.16770	9537	0	30
2005.11.17	1.16760	1.17650	1.16430	1.17470	10011	0	30
2005.11.18	1.17460	1.17960	1.16640	1.17710	9454	0	30
2005.11.20	1.17800	1.17850	1.17720	1.17740	289	0	30
2005.11.21	1.17750	1.18390	1.17170	1.17330	9737	0	30
2005.11.22	1.17320	1.18280	1.16850	1.18120	9978	0	30
2005.11.23	1.18140	1.18690	1.17630	1.18090	10293	0	30
2005.11.24	1.18090	1.18270	1.17700	1.17790	8428	0	30
2005.11.25	1.17800	1.17820	1.17080	1.17190	8092	0	30
2005.11.27	1.17070	1.17180	1.17050	1.17140	268	0	30
2005.11.28	1.17150	1.19040	1.16800	1.18460	9813	0	30
2005.11.29	1.18450	1.18650	1.17370	1.17680	9967	0	30
2005.11.30	1.17670	1.18050	1.17530	1.17960	9405	0	30
2005.12.01	1.17970	1.18060	1.16890	1.17400	9640	0	30
2005.12.02	1.17400	1.17540	1.16600	1.17100	9048	0	30
2005.12.04	1.17000	1.17210	1.16930	1.17150	419	0	30
2005.12.05	1.17150	1.18210	1.16870	1.17850	9317	0	30
2005.12.06	1.17850	1.18080	1.17530	1.18020	9134	0	30
2005.12.07	1.18010	1.18020	1.17030	1.17170	8734	0	30
2005.12.08	1.17170	1.18530	1.17020	1.18120	9668	0	30
2005.12.09	1.18120	1.18390	1.17660	1.18150	8924	0	30
2005.12.11	1.17880	1.17970	1.17840	1.17920	313	0	30
2005.12.12	1.17900	1.19840	1.17890	1.19520	9626	0	30
2005.12.13	1.19540	1.19890	1.19050	1.19470	9613	0	30
2005.12.14	1.19460	1.20640	1.19450	1.19750	10247	0	30
2005.12.15	1.19750	1.20410	1.19350	1.19660	9797	0	30
2005.12.16	1.19650	1.20290	1.19360	1.20150	8994	0	30
2005.12.18	1.20250	1.20400	1.20250	1.20360	330	0	30
2005.12.19	1.20350	1.20400	1.19750	1.20060	8943	0	30
2005.12.20	1.20060	1.20150	1.18390	1.18750	9161	0	30
2005.12.21	1.18740	1.19140	1.18010	1.18320	9574	0	30
2005.12.22	1.18310	1.19000	1.18090	1.18720	9078	0	30
2005.12.23	1.18700	1.18870	1.18290	1.18620	7871	0	30
2005.12.25	1.18600	1.18670	1.18580	1.18610	103	0	30
2005.12.26	1.18590	1.18980	1.18320	1.18370	5879	0	30
2005.12.27	1.18360	1.18780	1.18250	1.18530	7526	0	30
2005.12.28	1.18520	1.19340	1.18100	1.18470	8923	0	30
2005.12.29	1.18460	1.18830	1.18180	1.18490	8648	0	30
2005.12.30	1.18490	1.18900	1.17780	1.18390	7988	0	30
2006.01.01	1.18490	1.18490	1.18360	1.18400	76	0	20
2006.01.02	1.18390	1.18690	1.18010	1.18150	6072	0	20
2006.01.03	1.18140	1.20360	1.18130	1.20320	9505	0	20
2006.01.04	1.20310	1.21460	1.20240	1.21120	10103	0	20
2006.01.05	1.21110	1.21230	1.20650	1.21060	9555	0	20
2006.01.06	1.21050	1.21820	1.20780	1.21430	8940	0	20
2006.01.08	1.21430	1.21490	1.21350	1.21420	290	0	20
2006.01.09	1.21420	1.21550	1.20510	1.20750	9533	0	20
2006.01.10	1.20750	1.21120	1.20360	1.20610	9935	0	20
2006.01.11	1.20620	1.21480	1.20430	1.21360	9605	0	20
2006.01.12	1.21380	1.21650	1.20070	1.20420	9791	0	20
2006.01.13	1.20430	1.21500	1.20280	1.21150	9014	0	20
2006.01.15	1.21530	1.21760	1.21490	1.21660	344	0	20
2006.01.16	1.21670	1.21720	1.21040	1.21170	8729	0	20
2006.01.17	1.21170	1.21450	1.20500	1.21080	9532	0	20
2006.01.18	1.21080	1.21610	1.20690	1.21070	9777	0	20
2006.01.19	1.21060	1.21270	1.20530	1.20900	9416	0	20
2006.01.20	1.20900	1.21430	1.20400	1.21360	8757	0	20
2006.01.22	1.21430	1.21700	1.21410	1.21650	361	0	20
2006.01.23	1.21650	1.23230	1.21650	1.23030	10483	0	20
2006.01.24	1.23040	1.23130	1.22560	1.22640	9649	0	20
2006.01.25	1.22650	1.23240	1.22340	1.22430	10080	0	20
2006.01.26	1.22420	1.22730	1.21980	1.22140	9946	0	20
2006.01.27	1.22140	1.22380	1.20860	1.20970	9390	0	20
2006.01.29	1.21040	1.21090	1.21000	1.21040	288	0	20
2006.01.30	1.21050	1.21160	1.20630	1.20850	9023	0	20
2006.01.31	1.20830	1.21910	1.20790	1.21470	9479	0	20
2006.02.01	1.21480	1.21670	1.20470	1.20640	9180	0	20
2006.02.02	1.20650	1.21090	1.20310	1.20840	9419	0	20
2006.02.03	1.20820	1.21130	1.19670	1.20250	8793	0	20
2006.02.05	1.20330	1.20370	1.20240	1.20260	253	0	20
2006.02.06	1.20280	1.20500	1.19440	1.19600	9237	0	20
2006.02.07	1.19600	1.20170	1.19420	1.19910	8958	0	20
2006.02.08	1.19910	1.19950	1.19230	1.19620	9159	0	20
2006.02.09	1.19610	1.19960	1.19440	1.19930	8812	0	20
2006.02.10	1.19930	1.20280	1.18920	1.19080	9009	0	20
2006.02.12	1.18950	1.19060	1.18940	1.18990	307	0	20
2006.02.13	1.18990	1.19220	1.18770	1.19130	9054	0	20
2006.02.14	1.19120	1.19300	1.18590	1.19120	8956	0	20
2006.02.15	1.19110	1.19550	1.18700	1.18830	9037	0	20
2006.02.16	1.18830	1.19160	1.18480	1.19070	8936	0	20
2006.02.17	1.19070	1.19450	1.18570	1.19320	8878	0	20
2006.02.19	1.19250	1.19500	1.19230	1.19490	294	0	20
2006.02.20	1.19480	1.19770	1.19240	1.19330	8073	0	20
2006.02.21	1.19330	1.19400	1.18900	1.19170	8378	0	20
2006.02.22	1.19170	1.19320	1.18640	1.19160	8761	0	20
2006.02.23	1.19160	1.19740	1.18930	1.19190	9227	0	20
2006.02.24	1.19190	1.19350	1.18630	1.18720	8442	0	20
2006.02.26	1.18660	1.18670	1.18300	1.18410	401	0	20
2006.02.27	1.18420	1.18800	1.18250	1.18490	8874	0	20
2006.02.28	1.18480	1.19430	1.18330	1.19330	9004	0	20
2006.03.01	1.19320	1.19770	1.18900	1.19180	9247	0	20
2006.03.02	1.19190	1.20480	1.19120	1.20390	9602	0	20
2006.03.03	1.20390	1.20550	1.19950	1.20370	8314	0	20
2006.03.05	1.20500	1.20950	1.20480	1.20830	361	0	20
2006.03.06	1.20820	1.20950	1.19890	1.20160	9183	0	20
2006.03.07	1.20170	1.20230	1.18680	1.18910	10205	0	20
2006.03.08	1.18890	1.19430	1.18720	1.19240	9331	0	20
2006.03.09	1.19230	1.19540	1.18980	1.19020	9610	0	20
2006.03.10	1.19020	1.19310	1.18590	1.19160	8770	0	20
2006.03.12	1.19130	1.19230	1.19110	1.19180	354	0	20
2006.03.13	1.19170	1.19710	1.19150	1.19690	9406	0	20
2006.03.14	1.19650	1.20340	1.19390	1.20170	10326	0	20
2006.03.15	1.20170	1.20760	1.20050	1.20690	10062	0	20
2006.03.16	1.20700	1.21920	1.20340	1.21740	10325	0	20
2006.03.17	1.21750	1.22090	1.21400	1.21900	9221	0	20
2006.03.19	1.21760	1.21900	1.21740	1.21780	355	0	20
2006.03.20	1.21780	1.21990	1.21450	1.21630	9731	0	20
2006.03.21	1.21650	1.21700	1.20750	1.21050	10476	0	20
2006.03.22	1.21070	1.21100	1.20640	1.20760	9658	0	20
2006.03.23	1.20760	1.20820	1.19540	1.19710	9852	0	20
2006.03.24	1.19700	1.20490	1.19510	1.20400	8706	0	20
2006.03.26	1.20390	1.20420	1.20260	1.20280	255	0	20
2006.03.27	1.20270	1.20640	1.20010	1.20080	9838	0	20
2006.03.28	1.20100	1.21100	1.19910	1.20090	10173	0	20
2006.03.29	1.20090	1.20510	1.19800	1.20290	9307	0	20
2006.03.30	1.20310	1.21750	1.20240	1.21660	10749	0	20
2006.03.31	1.21650	1.21780	1.20820	1.21160	10317	0	20
2006.04.02	1.21190	1.21260	1.21110	1.21160	308	0	20
2006.04.03	1.21170	1.21510	1.20310	1.21350	10169	0	20
2006.04.04	1.21350	1.22790	1.21190	1.22570	10056	0	20
2006.04.05	1.22570	1.23080	1.22420	1.22850	10765	0	20
2006.04.06	1.22850	1.23350	1.21960	1.22120	10903	0	20
2006.04.07	1.22130	1.22270	1.20880	1.20930	10170	0	20
2006.04.09	1.21060	1.21130	1.21040	1.21090	192	0	20
2006.04.10	1.21100	1.21320	1.20750	1.21100	9787	0	20
2006.04.11	1.21100	1.21560	1.20900	1.21470	9814	0	20
2006.04.12	1.21460	1.21700	1.20650	1.21110	9292	0	20
2006.04.13	1.21120	1.21350	1.20690	1.21140	9538	0	20
2006.04.14	1.21160	1.21190	1.20930	1.21110	6689	0	20
2006.04.16	1.21220	1.21320	1.21190	1.21260	242	0	20
2006.04.17	1.21250	1.22890	1.21250	1.22540	9037	0	20
2006.04.18	1.22530	1.23720	1.22230	1.23640	10259	0	20
2006.04.19	1.23650	1.23960	1.22840	1.23780	10727	0	20
2006.04.20	1.23780	1.23810	1.22860	1.23070	9968	0	20
2006.04.21	1.23090	1.23630	1.22680	1.23400	9467	0	20
2006.04.23	1.23710	1.23800	1.23680	1.23730	313	0	20
2006.04.24	1.23730	1.24180	1.23330	1.23880	10352	0	20
2006.04.25	1.23870	1.24420	1.23660	1.24280	10526	0	20
2006.04.26	1.24280	1.24730	1.23850	1.24480	10555	0	20
2006.04.27	1.24460	1.25500	1.24030	1.25310	9970	0	20
2006.04.28	1.25290	1.26430	1.25200	1.26350	9689	0	20
2006.04.30	1.26290	1.26300	1.26160	1.26220	292	0	20
2006.05.01	1.26220	1.26930	1.25550	1.25790	9146	0	20
2006.05.02	1.25790	1.26690	1.25570	1.26150	10503	0	20
2006.05.03	1.26140	1.26720	1.25900	1.26210	10329	0	20
2006.05.04	1.26210	1.27260	1.25710	1.26970	10405	0	20
2006.05.05	1.26970	1.27660	1.26720	1.27270	9748	0	20
2006.05.07	1.27440	1.27450	1.27300	1.27330	267	0	20
2006.05.08	1.27330	1.27900	1.26920	1.27010	10239	0	20
2006.05.09	1.27010	1.27850	1.26600	1.27670	9725	0	20
2006.05.10	1.27680	1.28360	1.27500	1.27760	10138	0	20
2006.05.11	1.27730	1.28760	1.26840	1.28520	10064	0	20
2006.05.12	1.28510	1.29600	1.28420	1.29260	10194	0	20
2006.05.14	1.29470	1.29730	1.29450	1.29700	321	0	20
2006.05.15	1.29700	1.29730	1.27780	1.27920	10024	0	20
2006.05.16	1.27910	1.28700	1.27690	1.28450	10166	0	20
2006.05.17	1.28460	1.29210	1.27010	1.27380	10647	0	20
2006.05.18	1.27380	1.28760	1.27280	1.28500	10033	0	20
2006.05.19	1.28500	1.28660	1.26920	1.27710	9795	0	20
2006.05.21	1.27630	1.27720	1.27620	1.27650	218	0	20
2006.05.22	1.27640	1.28880	1.26940	1.28520	9890	0	20
2006.05.23	1.28540	1.28800	1.27640	1.27800	10221	0	20
2006.05.24	1.27790	1.28950	1.27280	1.27670	10829	0	20
2006.05.25	1.27680	1.28280	1.27480	1.28070	9897	0	20
2006.05.26	1.28080	1.28360	1.27000	1.27370	9543	0	20
2006.05.28	1.27320	1.27420	1.27180	1.27380	256	0	20
2006.05.29	1.27380	1.27710	1.27310	1.27510	8974	0	20
2006.05.30	1.27510	1.29110	1.27410	1.28640	10589	0	20
2006.05.31	1.28640	1.29050	1.28030	1.28120	10683	0	20
2006.06.01	1.28100	1.28260	1.27220	1.28120	10537	0	20
2006.06.02	1.28120	1.29410	1.27940	1.29220	9606	0	20
2006.06.04	1.29270	1.29330	1.29190	1.29230	253	0	20
2006.06.05	1.29240	1.29810	1.28920	1.29000	10504	0	20
2006.06.06	1.28990	1.29370	1.28050	1.28190	10182	0	20
2006.06.07	1.28200	1.28390	1.27590	1.28020	9754	0	20
2006.06.08	1.28010	1.28100	1.26250	1.26490	11117	0	20
2006.06.09	1.26480	1.26860	1.25970	1.26420	9710	0	20
2006.06.11	1.26150	1.26190	1.26110	1.26150	239	0	20
2006.06.12	1.26160	1.26540	1.25650	1.25850	8926	0	20
2006.06.13	1.25860	1.26210	1.25300	1.25430	10005	0	20
2006.06.14	1.25430	1.26500	1.25330	1.26060	10559	0	20
2006.06.15	1.26070	1.26610	1.25790	1.26370	10193	0	20
2006.06.16	1.26370	1.26760	1.26170	1.26470	9004	0	20
2006.06.18	1.26490	1.26540	1.26330	1.26350	305	0	20
2006.06.19	1.26330	1.26460	1.25520	1.25780	9597	0	20
2006.06.20	1.25790	1.26200	1.25380	1.25900	9444	0	20
2006.06.21	1.25890	1.26820	1.25850	1.26610	9273	0	20
2006.06.22	1.26610	1.26820	1.25500	1.25810	9593	0	20
2006.06.23	1.25810	1.25900	1.24780	1.25100	8889	0	20
2006.06.25	1.25060	1.25130	1.25010	1.25090	257	0	20
2006.06.26	1.25090	1.26060	1.25020	1.25860	10080	0	20
2006.06.27	1.25880	1.26200	1.25610	1.25690	9958	0	20
2006.06.28	1.25680	1.25870	1.25140	1.25440	8946	0	20
2006.06.29	1.25440	1.26730	1.25190	1.26640	9923	0	20
2006.06.30	1.26620	1.27990	1.26560	1.27900	9574	0	20
2006.07.02	1.27880	1.27900	1.27810	1.27870	259	0	20
2006.07.03	1.27880	1.28240	1.27600	1.28000	9464	0	20
2006.07.04	1.28010	1.28260	1.27770	1.27880	9178	0	20
2006.07.05	1.27870	1.28410	1.27050	1.27320	10392	0	20
2006.07.06	1.27310	1.27850	1.27190	1.27760	9739	0	20
2006.07.07	1.27760	1.28640	1.27650	1.28100	9202	0	20
2006.07.09	1.28130	1.28200	1.28050	1.28070	264	0	20
2006.07.10	1.28070	1.28180	1.27180	1.27440	9682	0	20
2006.07.11	1.27440	1.27810	1.27050	1.27660	10195	0	20
2006.07.12	1.27660	1.27810	1.26740	1.27080	9752	0	20
2006.07.13	1.27090	1.27330	1.26620	1.26950	9353	0	20
2006.07.14	1.26940	1.27000	1.26260	1.26500	8889	0	20
2006.07.16	1.26380	1.26470	1.26320	1.26390	265	0	20
2006.07.17	1.26390	1.26460	1.25090	1.25170	9226	0	20
2006.07.18	1.25150	1.25610	1.24730	1.25010	9650	0	20
2006.07.19	1.25020	1.26120	1.24570	1.25980	10103	0	20
2006.07.20	1.25990	1.26560	1.25880	1.26320	10074	0	20
