<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.07.15	10:30:00	55340	55544	55286	55511	62515	471244528	0
2016.07.15	11:00:00	55510	55541	55407	55518	61058	463469687	0
2016.07.15	11:30:00	55509	55630	55471	55601	58471	458019030	0
2016.07.15	12:00:00	55594	55608	55233	55293	64479	546480064	0
2016.07.15	12:30:00	55312	55371	55254	55313	54714	328805863	0
2016.07.15	13:00:00	55322	55349	55275	55293	47345	267273491	0
2016.07.15	13:30:00	55306	55403	55278	55393	43596	238758036	0
2016.07.15	14:00:00	55405	55496	55384	55463	50994	287078809	0
2016.07.15	14:30:00	55471	55622	55449	55591	48593	292571622	0
2016.07.15	15:00:00	55592	55631	55511	55618	43156	270691340	0
2016.07.15	15:30:00	55621	55642	55518	55642	47499	295691835	0
2016.07.15	16:00:00	55634	55638	55541	55578	54269	386158769	0
2016.07.15	16:30:00	55582	55649	55582	55611	50232	320874295	0
2016.07.15	17:00:00	55611	55619	55578	55578	6649	528360488	0
2016.07.18	10:00:00	55573	55591	55355	55566	34741	394597836	0
2016.07.18	10:30:00	55560	55684	55490	55658	49427	479540030	0
2016.07.18	11:00:00	55652	55821	55625	55821	38344	372138582	0
2016.07.18	11:30:00	55822	56018	55822	56018	44286	430270933	0
2016.07.18	12:00:00	56013	56113	55997	56105	43009	388491721	0
2016.07.18	12:30:00	56105	56135	56049	56053	37894	342078966	0
2016.07.18	13:00:00	56063	56157	56055	56119	34030	258558046	0
2016.07.18	13:30:00	56123	56221	56101	56193	38715	264132971	0
2016.07.18	14:00:00	56195	56282	56183	56229	40619	338948207	0
2016.07.18	14:30:00	56229	56315	56204	56315	42942	282626869	0
2016.07.18	15:00:00	56309	56337	56249	56316	44730	449774873	0
2016.07.18	15:30:00	56340	56509	56337	56479	53498	511495634	0
2016.07.18	16:00:00	56500	56500	56425	56429	56014	393899297	0
2016.07.18	16:30:00	56426	56426	56312	56312	61629	488953595	0
2016.07.18	17:00:00	56309	56484	56309	56484	6594	480927215	0
2016.07.19	10:00:00	56487	56583	56268	56543	43200	505180461	0
2016.07.19	10:30:00	56510	56634	56306	56306	68374	597961673	0
2016.07.19	11:00:00	56312	56642	56246	56642	53565	453283552	0
2016.07.19	11:30:00	56644	56658	56543	56579	47196	406490137	0
2016.07.19	12:00:00	56592	56601	56481	56537	47013	341799421	0
2016.07.19	12:30:00	56551	56652	56422	56439	46957	325900145	0
2016.07.19	13:00:00	56426	56441	56357	56418	43190	404218667	0
2016.07.19	13:30:00	56421	56532	56421	56524	40063	230893287	0
2016.07.19	14:00:00	56534	56548	56422	56439	39926	369776879	0
2016.07.19	14:30:00	56426	56426	56324	56348	45123	354997743	0
2016.07.19	15:00:00	56344	56541	56340	56541	50820	288687488	0
2016.07.19	15:30:00	56540	56573	56453	56535	52064	286721381	0
2016.07.19	16:00:00	56516	56648	56495	56522	55858	367557626	0
2016.07.19	16:30:00	56514	56620	56497	56620	63550	437215462	0
2016.07.19	17:00:00	56621	56698	56621	56698	5843	467470148	0
2016.07.20	10:00:00	56699	56823	56526	56533	35378	426073747	0
2016.07.20	10:30:00	56521	56555	56221	56226	54761	499978231	0
2016.07.20	11:00:00	56234	56552	56234	56445	50627	552124302	0
2016.07.20	11:30:00	56487	56765	56459	56765	48900	521842562	0
2016.07.20	12:00:00	56746	56917	56632	56917	44605	425034514	0
2016.07.20	12:30:00	56919	56927	56749	56782	37898	280387832	0
2016.07.20	13:00:00	56791	56819	56510	56525	36355	305138770	0
2016.07.20	13:30:00	56527	56622	56499	56598	29973	264053864	0
2016.07.20	14:00:00	56616	56769	56603	56694	30958	258284691	0
2016.07.20	14:30:00	56703	56750	56595	56672	36639	258268390	0
2016.07.20	15:00:00	56659	56852	56643	56773	40496	314390950	0
2016.07.20	15:30:00	56780	56803	56689	56705	39198	287921354	0
2016.07.20	16:00:00	56695	56729	56442	56552	52111	469214821	0
2016.07.20	16:30:00	56549	56596	56478	56580	53130	419534896	0
2016.07.20	17:00:00	56580	56594	56572	56578	5661	469973760	0
2016.07.21	10:00:00	56578	56729	56429	56729	33121	333472846	0
2016.07.21	10:30:00	56698	56906	56637	56759	56108	545201704	0
2016.07.21	11:00:00	56775	56814	56429	56474	55723	482856212	0
2016.07.21	11:30:00	56497	56755	56473	56754	39664	336885145	0
2016.07.21	12:00:00	56746	56810	56637	56744	38057	309569512	0
2016.07.21	12:30:00	56739	56739	56586	56673	40345	327417001	0
2016.07.21	13:00:00	56679	56763	56563	56621	34828	241418947	0
2016.07.21	13:30:00	56629	56663	56493	56569	32436	273013337	0
2016.07.21	14:00:00	56575	56611	56445	56592	34911	257005275	0
2016.07.21	14:30:00	56586	56586	56233	56296	46348	427869868	0
2016.07.21	15:00:00	56301	56429	56235	56279	40936	346174672	0
2016.07.21	15:30:00	56284	56514	56284	56473	43512	396961326	0
2016.07.21	16:00:00	56459	56555	56415	56492	43332	334187561	0
2016.07.21	16:30:00	56531	56614	56487	56580	48349	325869800	0
2016.07.21	17:00:00	56580	56638	56580	56638	5327	353925034	0
2016.07.22	10:00:00	56645	56885	56528	56784	23656	258465817	0
2016.07.22	10:30:00	56777	56780	56518	56542	40530	400351915	0
2016.07.22	11:00:00	56556	56681	56543	56595	39041	435416413	0
2016.07.22	11:30:00	56572	56758	56526	56758	32471	291156359	0
2016.07.22	12:00:00	56763	56806	56709	56784	35847	231231216	0
2016.07.22	12:30:00	56794	56952	56776	56885	35426	232773779	0
2016.07.22	13:00:00	56886	57017	56884	56951	35504	222020344	0
2016.07.22	13:30:00	56967	57047	56914	56997	32367	242377788	0
2016.07.22	14:00:00	57012	57035	56933	56996	30841	172411924	0
2016.07.22	14:30:00	56984	57019	56863	57000	38178	222621205	0
2016.07.22	15:00:00	56989	57171	56975	57125	52359	322985146	0
2016.07.22	15:30:00	57112	57152	56992	57002	40664	279301947	0
2016.07.22	16:00:00	57000	57147	56995	57084	59338	352727307	0
2016.07.22	16:30:00	57086	57165	57045	57088	59656	437544695	0
2016.07.22	17:00:00	57088	57088	57002	57002	5761	372876290	0
2016.07.25	10:00:00	57006	57205	56948	57000	28175	336135573	0
2016.07.25	10:30:00	57010	57137	56890	57056	45510	411046433	0
2016.07.25	11:00:00	57065	57065	56719	56769	44333	377925191	0
2016.07.25	11:30:00	56762	56762	56398	56467	52060	396267623	0
2016.07.25	12:00:00	56488	56640	56466	56616	37908	265334400	0
2016.07.25	12:30:00	56585	56674	56585	56669	27256	177220102	0
2016.07.25	13:00:00	56655	56715	56625	56628	29056	173526626	0
2016.07.25	13:30:00	56634	56782	56621	56770	30773	174343170	0
2016.07.25	14:00:00	56777	56803	56743	56799	31576	202250321	0
2016.07.25	14:30:00	56800	56864	56787	56862	33708	244967861	0
2016.07.25	15:00:00	56856	56856	56767	56793	35423	232163895	0
2016.07.25	15:30:00	56801	56830	56709	56709	38159	266144992	0
2016.07.25	16:00:00	56709	56757	56653	56679	48312	303524392	0
2016.07.25	16:30:00	56682	56831	56682	56829	48702	333970904	0
2016.07.25	17:00:00	56828	56873	56828	56873	5301	584393320	0
2016.07.26	10:00:00	56876	56990	56708	56791	29342	311245619	0
2016.07.26	10:30:00	56819	57135	56753	57117	57495	531343458	0
2016.07.26	11:00:00	57115	57276	57053	57260	45984	471322186	0
2016.07.26	11:30:00	57278	57310	57047	57078	45189	413191644	0
2016.07.26	12:00:00	57057	57131	57017	57084	36251	281149514	0
2016.07.26	12:30:00	57097	57140	57057	57069	38127	334335056	0
2016.07.26	13:00:00	57090	57146	57001	57146	39133	288177733	0
2016.07.26	13:30:00	57142	57190	57103	57110	39673	340294636	0
2016.07.26	14:00:00	57110	57129	57013	57020	37277	276791718	0
2016.07.26	14:30:00	57014	57014	56878	56878	32997	279210508	0
2016.07.26	15:00:00	56878	56935	56824	56892	37275	286395456	0
2016.07.26	15:30:00	56886	56966	56870	56950	44845	323472328	0
2016.07.26	16:00:00	56933	56979	56890	56891	46600	283403258	0
2016.07.26	16:30:00	56885	56932	56881	56919	52746	323667394	0
2016.07.26	17:00:00	56918	56918	56783	56783	5614	381006467	0
2016.07.27	10:00:00	56788	57195	56788	57118	33266	390656938	0
2016.07.27	10:30:00	57108	57324	57108	57313	50337	610269069	0
2016.07.27	11:00:00	57322	57380	57217	57242	41364	451520358	0
2016.07.27	11:30:00	57242	57242	57007	57068	45781	404971425	0
2016.07.27	12:00:00	57055	57092	56958	57000	38565	303761282	0
2016.07.27	12:30:00	56991	57048	56916	56976	38965	329550212	0
2016.07.27	13:00:00	56981	57020	56959	56978	35683	208387160	0
2016.07.27	13:30:00	56975	57003	56935	56959	36290	221279499	0
2016.07.27	14:00:00	56956	56960	56812	56856	36756	248961190	0
2016.07.27	14:30:00	56849	56937	56841	56922	37469	265719179	0
2016.07.27	15:00:00	56927	56991	56792	56968	59166	433773114	0
2016.07.27	15:30:00	56949	57108	56949	57070	54588	407073979	0
2016.07.27	16:00:00	57077	57133	56944	56955	61146	437539238	0
2016.07.27	16:30:00	56966	56966	56822	56838	60412	425098086	0
2016.07.27	17:00:00	56838	56853	56835	56853	5780	442490161	0
2016.07.28	10:00:00	56853	56853	56359	56359	36781	452434455	0
2016.07.28	10:30:00	56395	56395	56084	56211	59842	645683185	0
2016.07.28	11:00:00	56212	56255	55998	56175	46964	453854838	0
2016.07.28	11:30:00	56171	56196	55993	55998	39240	349771612	0
2016.07.28	12:00:00	55997	56169	55997	56151	36400	255914852	0
2016.07.28	12:30:00	56142	56169	56036	56142	34909	224811481	0
2016.07.28	13:00:00	56147	56217	56128	56189	33978	220048132	0
2016.07.28	13:30:00	56186	56291	56186	56253	29760	187042687	0
2016.07.28	14:00:00	56251	56357	56251	56357	36564	238161894	0
2016.07.28	14:30:00	56394	56489	56373	56487	39077	280293444	0
2016.07.28	15:00:00	56483	56635	56399	56514	48844	439268018	0
2016.07.28	15:30:00	56481	56539	56378	56404	50970	378156362	0
2016.07.28	16:00:00	56384	56509	56341	56504	56122	401957579	0
2016.07.28	16:30:00	56491	56660	56491	56604	67106	429496412	0
2016.07.28	17:00:00	56607	56667	56607	56667	5882	558390317	0
2016.07.29	10:00:00	56664	56780	56449	56706	44689	486410658	0
2016.07.29	10:30:00	56682	56721	56382	56439	66895	563351776	0
2016.07.29	11:00:00	56410	56442	56340	56371	57042	402911245	0
2016.07.29	11:30:00	56372	56715	56372	56715	56796	457939077	0
2016.07.29	12:00:00	56721	56974	56714	56879	65108	447568355	0
2016.07.29	12:30:00	56875	57186	56863	57161	57068	362064686	0
2016.07.29	13:00:00	57151	57202	57017	57069	43526	265298070	0
2016.07.29	13:30:00	57040	57217	57040	57217	55104	365153525	0
2016.07.29	14:00:00	57206	57265	57168	57190	49416	382327949	0
2016.07.29	14:30:00	57187	57306	57147	57306	48353	336178553	0
2016.07.29	15:00:00	57316	57395	57273	57341	54953	438367556	0
2016.07.29	15:30:00	57326	57460	57262	57449	58723	493561747	0
2016.07.29	16:00:00	57445	57451	57321	57411	69174	419984750	0
2016.07.29	16:30:00	57411	57474	57379	57450	93950	519865026	0
2016.07.29	17:00:00	57410	57410	57308	57308	7944	1076359517	0
2016.08.01	10:00:00	57309	57729	57309	57611	72039	501098669	0
2016.08.01	10:30:00	57629	57629	57320	57393	62842	553842725	0
2016.08.01	11:00:00	57423	57437	57200	57212	57587	449661618	0
2016.08.01	11:30:00	57186	57191	57080	57126	50784	342040032	0
2016.08.01	12:00:00	57134	57273	57113	57135	48908	324496947	0
2016.08.01	12:30:00	57114	57172	57056	57056	41597	275530472	0
2016.08.01	13:00:00	57052	57178	56967	57003	39867	270179565	0
2016.08.01	13:30:00	57019	57127	56978	57056	37362	221745544	0
2016.08.01	14:00:00	57050	57113	57011	57081	41788	235818852	0
2016.08.01	14:30:00	57085	57164	57049	57148	40176	242876222	0
2016.08.01	15:00:00	57169	57215	57032	57047	42433	247835521	0
2016.08.01	15:30:00	57037	57081	56927	56976	46811	306427853	0
2016.08.01	16:00:00	56964	56964	56745	56804	55807	413096702	0
2016.08.01	16:30:00	56799	56866	56676	56698	60041	434466186	0
2016.08.01	17:00:00	56697	56756	56697	56756	6696	448305033	0
2016.08.02	10:00:00	56752	56845	56402	56832	40616	476048886	0
2016.08.02	10:30:00	56852	56974	56498	56498	65682	640337550	0
2016.08.02	11:00:00	56468	56536	56316	56467	50929	500744376	0
2016.08.02	11:30:00	56469	56477	55990	55990	54755	433852840	0
2016.08.02	12:00:00	55933	56199	55851	56149	55607	591753002	0
2016.08.02	12:30:00	56153	56153	55897	56031	56834	348103410	0
2016.08.02	13:00:00	56051	56181	56020	56041	35939	216275414	0
