<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.13	16:00:00	103585	103595	103300	103300	227591	2974413896	0
2019.08.14	10:00:00	103270	103270	101387	101697	171568	1904403975	0
2019.08.14	11:00:00	101667	101667	101043	101098	239204	2213024352	0
2019.08.14	12:00:00	101034	101149	100873	101075	193097	1662450160	0
2019.08.14	13:00:00	101057	101244	100651	100672	179355	1536916762	0
2019.08.14	14:00:00	100682	100693	100429	100450	233609	1873124995	0
2019.08.14	15:00:00	100450	100477	100027	100127	274074	2383221050	0
2019.08.14	16:00:00	100116	100356	99955	100258	354545	4374960815	0
2019.08.15	10:00:00	100262	101014	99259	99811	230276	2880316720	0
2019.08.15	11:00:00	99824	99850	99480	99655	195028	1912401592	0
2019.08.15	12:00:00	99685	99955	99550	99955	136313	1246237591	0
2019.08.15	13:00:00	99988	100198	99880	99907	128351	1184995602	0
2019.08.15	14:00:00	99861	99861	98226	98226	214996	2113826688	0
2019.08.15	15:00:00	98258	98731	98200	98731	260139	2230619154	0
2019.08.15	16:00:00	98774	99187	98774	99057	285400	3564237310	0
2019.08.16	10:00:00	99059	100567	99059	99524	166248	1990301846	0
2019.08.16	11:00:00	99516	99878	99086	99878	226079	2147564068	0
2019.08.16	12:00:00	99957	100038	99561	99874	163101	1446414308	0
2019.08.16	13:00:00	99853	100014	99659	99810	136699	1215929498	0
2019.08.16	14:00:00	99823	100005	99686	99871	144740	1052216525	0
2019.08.16	15:00:00	99850	99925	99511	99692	239728	1725075954	0
2019.08.16	16:00:00	99657	99848	99446	99806	262875	3174579384	0
2019.08.19	10:00:00	99810	100948	99810	100361	152708	1835990459	0
2019.08.19	11:00:00	100344	100523	100113	100374	131970	1498668179	0
2019.08.19	12:00:00	100343	100520	100250	100303	124061	1117764711	0
2019.08.19	13:00:00	100303	100303	99952	100078	122723	1159650477	0
2019.08.19	14:00:00	100074	100238	99327	99785	175823	1472339886	0
2019.08.19	15:00:00	99807	99807	98997	98997	210922	1821979733	0
2019.08.19	16:00:00	99054	99469	98908	99469	253391	3161932276	0
2019.08.20	10:00:00	99472	99508	98002	98588	173721	1948651784	0
2019.08.20	11:00:00	98558	99527	98558	99431	189997	2016794416	0
2019.08.20	12:00:00	99442	99531	98871	99025	146881	1171685363	0
2019.08.20	13:00:00	99077	99407	99054	99311	123948	999159550	0
2019.08.20	14:00:00	99330	99665	99151	99480	147469	1102813803	0
2019.08.20	15:00:00	99485	99546	99159	99412	174271	1432056930	0
2019.08.20	16:00:00	99431	99622	99222	99222	204217	2800403768	0
2019.08.21	10:00:00	99227	100135	99221	99872	162311	2060207555	0
2019.08.21	11:00:00	99900	100021	99498	99929	178130	1956257551	0
2019.08.21	12:00:00	99944	100685	99944	100579	164892	1949250537	0
2019.08.21	13:00:00	100646	100685	100447	100498	143538	1246225476	0
2019.08.21	14:00:00	100463	100623	100285	100367	131475	1009178958	0
2019.08.21	15:00:00	100337	100895	100049	100794	214015	2303359694	0
2019.08.21	16:00:00	100829	101240	100748	101202	275715	3713375243	0
2019.08.22	10:00:00	101209	101469	100908	101198	139476	1823369153	0
2019.08.22	11:00:00	101225	101238	100449	100458	174344	1814808873	0
2019.08.22	12:00:00	100484	100724	100386	100483	131754	1477007309	0
2019.08.22	13:00:00	100502	100734	100105	100294	129189	1046489880	0
2019.08.22	14:00:00	100183	100482	100084	100206	121293	953529630	0
2019.08.22	15:00:00	100212	100278	100051	100206	142879	1164406366	0
2019.08.22	16:00:00	100231	100330	100011	100011	204359	2946119109	0
2019.08.23	10:00:00	100007	100007	98706	99244	152231	2061251687	0
2019.08.23	11:00:00	99289	100025	99289	99719	185760	1784758564	0
2019.08.23	12:00:00	99603	99603	97593	97660	278718	2759345404	0
2019.08.23	13:00:00	97577	97701	97270	97484	187697	1512073197	0
2019.08.23	14:00:00	97497	98036	97085	97844	193691	1621840738	0
2019.08.23	15:00:00	97887	98069	97596	97850	218961	1543605685	0
2019.08.23	16:00:00	97836	97935	97384	97667	257092	2755035750	0
2019.08.26	10:00:00	97687	98436	97615	97635	125467	1388250716	0
